"","crime_type","service","date","latitude","longitude","outcome_status_category","outcome_status_date","year","month","borough","census_code"
"10281","bicycle-theft","Force",2016-10-01,51.49021,0.069856,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10282","bicycle-theft","Force",2016-10-01,51.489314,0.070694,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10283","bicycle-theft","Force",2016-10-01,51.488149,0.093271,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10284","bicycle-theft","Force",2016-10-01,51.488796,0.074589,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10285","bicycle-theft","Force",2016-10-01,51.507699,0.105854,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10286","bicycle-theft","Force",2016-10-01,51.486752,0.040877,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10287","bicycle-theft","Force",2016-10-01,51.477269,0.049915,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10288","bicycle-theft","Force",2016-10-01,51.486162,0.049997,"Investigation complete; no suspect identified","2016-10",2016,"October","Greenwich","E09000011"
"10289","bicycle-theft","Force",2016-10-01,51.493612,0.057952,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10290","bicycle-theft","Force",2016-10-01,51.486544,0.098527,"Investigation complete; no suspect identified","2016-10",2016,"October","Greenwich","E09000011"
"10291","bicycle-theft","Force",2016-10-01,51.477269,0.049915,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10292","bicycle-theft","Force",2016-10-01,51.479291,0.061786,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10293","bicycle-theft","Force",2016-10-01,51.462579,0.05228,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10294","bicycle-theft","Force",2016-10-01,51.478668,0.045513,"Investigation complete; no suspect identified","2016-10",2016,"October","Greenwich","E09000011"
"10295","bicycle-theft","Force",2016-10-01,51.489905,0.065765,"Investigation complete; no suspect identified","2016-11",2016,"October","Greenwich","E09000011"
"10296","bicycle-theft","Force",2016-10-01,51.490203,0.082979,"Status update unavailable","2017-02",2016,"October","Greenwich","E09000011"
"10297","bicycle-theft","Force",2016-10-01,51.49021,0.069856,"Investigation complete; no suspect identified","2016-10",2016,"October","Greenwich","E09000011"
"10298","bicycle-theft","Force",2016-10-01,51.49021,0.069856,"Investigation complete; no suspect identified","2016-10",2016,"October","Greenwich","E09000011"
"10299","bicycle-theft","Force",2016-11-01,51.49389,0.116613,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10300","bicycle-theft","Force",2016-11-01,51.493818,0.063666,"Investigation complete; no suspect identified","2016-11",2016,"November","Greenwich","E09000011"
"10301","bicycle-theft","Force",2016-11-01,51.485297,0.082726,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10302","bicycle-theft","Force",2016-11-01,51.49021,0.069856,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10303","bicycle-theft","Force",2016-11-01,51.489418,0.078016,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10304","bicycle-theft","Force",2016-11-01,51.508774,0.113095,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10305","bicycle-theft","Force",2016-11-01,51.497613,0.113616,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10306","bicycle-theft","Force",2016-11-01,51.493818,0.063666,"Investigation complete; no suspect identified","2016-11",2016,"November","Greenwich","E09000011"
"10307","bicycle-theft","Force",2016-11-01,51.479973,0.061874,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10308","bicycle-theft","Force",2016-11-01,51.49021,0.069856,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10309","bicycle-theft","Force",2016-11-01,51.477269,0.049915,"Investigation complete; no suspect identified","2016-12",2016,"November","Greenwich","E09000011"
"10310","bicycle-theft","Force",2016-11-01,51.486981,0.117762,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10311","bicycle-theft","Force",2016-11-01,51.493136,0.072207,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10312","bicycle-theft","Force",2016-11-01,51.489739,0.049091,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10313","bicycle-theft","Force",2016-11-01,51.49021,0.069856,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10314","bicycle-theft","Force",2016-11-01,51.472274,0.043442,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10315","bicycle-theft","Force",2016-11-01,51.494565,0.072257,"Status update unavailable","2017-03",2016,"November","Greenwich","E09000011"
"10316","bicycle-theft","Force",2016-11-01,51.495352,0.11086,"Investigation complete; no suspect identified","2016-12",2016,"November","Greenwich","E09000011"
"10317","bicycle-theft","Force",2016-11-01,51.49043,0.082341,"Investigation complete; no suspect identified","2016-12",2016,"November","Greenwich","E09000011"
"10318","bicycle-theft","Force",2016-12-01,51.48404,0.093241,"Under investigation","2016-12",2016,"December","Greenwich","E09000011"
"10319","bicycle-theft","Force",2016-12-01,51.494565,0.072257,"Under investigation","2016-12",2016,"December","Greenwich","E09000011"
"10320","bicycle-theft","Force",2016-12-01,51.49021,0.069856,"Investigation complete; no suspect identified","2017-01",2016,"December","Greenwich","E09000011"
"10321","bicycle-theft","Force",2016-01-01,51.454114,-0.247369,"Investigation complete; no suspect identified","2016-03",2016,"January","Wandsworth","E09000032"
"10322","bicycle-theft","Force",2016-01-01,51.458039,-0.190202,"Investigation complete; no suspect identified","2016-02",2016,"January","Wandsworth","E09000032"
"10323","bicycle-theft","Force",2016-01-01,51.456896,-0.223656,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10324","bicycle-theft","Force",2016-01-01,51.441112,-0.187116,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10325","bicycle-theft","Force",2016-01-01,51.445775,-0.186284,"Investigation complete; no suspect identified","2016-01",2016,"January","Wandsworth","E09000032"
"10326","bicycle-theft","Force",2016-01-01,51.450633,-0.184652,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10327","bicycle-theft","Force",2016-01-01,51.45033,-0.188881,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10328","bicycle-theft","Force",2016-01-01,51.450693,-0.187974,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10329","bicycle-theft","Force",2016-01-01,51.457062,-0.192155,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10330","bicycle-theft","Force",2016-01-01,51.444675,-0.198933,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10331","bicycle-theft","Force",2016-01-01,51.454133,-0.225922,"Investigation complete; no suspect identified","2016-02",2016,"January","Wandsworth","E09000032"
"10332","bicycle-theft","Force",2016-01-01,51.452573,-0.208467,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10333","bicycle-theft","Force",2016-01-01,51.447258,-0.189693,"Investigation complete; no suspect identified","2016-03",2016,"January","Wandsworth","E09000032"
"10334","bicycle-theft","Force",2016-01-01,51.445305,-0.202434,"Status update unavailable","2016-05",2016,"January","Wandsworth","E09000032"
"10335","bicycle-theft","Force",2016-02-01,51.456831,-0.205249,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
"10336","bicycle-theft","Force",2016-02-01,51.451071,-0.183929,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10337","bicycle-theft","Force",2016-02-01,51.454875,-0.193782,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
"10338","bicycle-theft","Force",2016-02-01,51.450633,-0.184652,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10339","bicycle-theft","Force",2016-02-01,51.441809,-0.18916,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10340","bicycle-theft","Force",2016-02-01,51.449834,-0.208142,"Investigation complete; no suspect identified","2016-02",2016,"February","Wandsworth","E09000032"
"10341","bicycle-theft","Force",2016-02-01,51.453291,-0.230892,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
"10342","bicycle-theft","Force",2016-02-01,51.457663,-0.185064,"Investigation complete; no suspect identified","2016-03",2016,"February","Wandsworth","E09000032"
"10343","bicycle-theft","Force",2016-02-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-06",2016,"February","Wandsworth","E09000032"
"10344","bicycle-theft","Force",2016-02-01,51.454934,-0.191779,"Investigation complete; no suspect identified","2016-02",2016,"February","Wandsworth","E09000032"
"10345","bicycle-theft","Force",2016-02-01,51.456389,-0.211599,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10346","bicycle-theft","Force",2016-02-01,51.444455,-0.207461,"Investigation complete; no suspect identified","2016-02",2016,"February","Wandsworth","E09000032"
"10347","bicycle-theft","Force",2016-02-01,51.454221,-0.210964,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10348","bicycle-theft","Force",2016-02-01,51.459767,-0.201391,"Status update unavailable","2016-06",2016,"February","Wandsworth","E09000032"
"10349","bicycle-theft","Force",2016-03-01,51.441809,-0.18916,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10350","bicycle-theft","Force",2016-03-01,51.447733,-0.208915,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10351","bicycle-theft","Force",2016-03-01,51.452573,-0.208467,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10352","bicycle-theft","Force",2016-03-01,51.443679,-0.188554,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10353","bicycle-theft","Force",2016-03-01,51.444124,-0.187083,"Investigation complete; no suspect identified","2016-03",2016,"March","Wandsworth","E09000032"
"10354","bicycle-theft","Force",2016-03-01,51.458721,-0.198294,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10355","bicycle-theft","Force",2016-03-01,51.447121,-0.237347,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10356","bicycle-theft","Force",2016-03-01,51.45034,-0.239713,"Investigation complete; no suspect identified","2016-03",2016,"March","Wandsworth","E09000032"
"10357","bicycle-theft","Force",2016-03-01,51.452235,-0.184185,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10358","bicycle-theft","Force",2016-03-01,51.450513,-0.200215,"Status update unavailable","2016-07",2016,"March","Wandsworth","E09000032"
"10359","bicycle-theft","Force",2016-03-01,51.448688,-0.242338,"Investigation complete; no suspect identified","2016-04",2016,"March","Wandsworth","E09000032"
"10360","bicycle-theft","Force",2016-04-01,51.454875,-0.193782,"Investigation complete; no suspect identified","2016-08",2016,"April","Wandsworth","E09000032"
"10361","bicycle-theft","Force",2016-04-01,51.451018,-0.196755,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10362","bicycle-theft","Force",2016-04-01,51.451018,-0.196755,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10363","bicycle-theft","Force",2016-04-01,51.442182,-0.189405,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10364","bicycle-theft","Force",2016-04-01,51.459159,-0.206352,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10365","bicycle-theft","Force",2016-04-01,51.454875,-0.193782,"Investigation complete; no suspect identified","2016-04",2016,"April","Wandsworth","E09000032"
"10366","bicycle-theft","Force",2016-04-01,51.43552,-0.18892,"Investigation complete; no suspect identified","2016-04",2016,"April","Wandsworth","E09000032"
"10367","bicycle-theft","Force",2016-04-01,51.453752,-0.234616,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10368","bicycle-theft","Force",2016-04-01,51.442182,-0.189405,"Investigation complete; no suspect identified","2016-06",2016,"April","Wandsworth","E09000032"
"10369","bicycle-theft","Force",2016-04-01,51.459767,-0.201391,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10370","bicycle-theft","Force",2016-04-01,51.441112,-0.187116,"Investigation complete; no suspect identified","2016-06",2016,"April","Wandsworth","E09000032"
"10371","bicycle-theft","Force",2016-04-01,51.446389,-0.235922,"Status update unavailable","2016-08",2016,"April","Wandsworth","E09000032"
"10372","bicycle-theft","Force",2016-04-01,51.448495,-0.199344,"Investigation complete; no suspect identified","2016-05",2016,"April","Wandsworth","E09000032"
"10373","bicycle-theft","Force",2016-04-01,51.441304,-0.186734,"Investigation complete; no suspect identified","2016-06",2016,"April","Wandsworth","E09000032"
"10374","bicycle-theft","Force",2016-05-01,51.459418,-0.210934,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10375","bicycle-theft","Force",2016-05-01,51.456556,-0.242267,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10376","bicycle-theft","Force",2016-05-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2016-07",2016,"May","Wandsworth","E09000032"
"10377","bicycle-theft","Force",2016-05-01,51.455808,-0.213033,"Investigation complete; no suspect identified","2016-07",2016,"May","Wandsworth","E09000032"
"10378","bicycle-theft","Force",2016-05-01,51.450731,-0.22214,"Investigation complete; no suspect identified","2016-07",2016,"May","Wandsworth","E09000032"
"10379","bicycle-theft","Force",2016-05-01,51.457876,-0.191878,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10380","bicycle-theft","Force",2016-05-01,51.44972,-0.214782,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10381","bicycle-theft","Force",2016-05-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-07",2016,"May","Wandsworth","E09000032"
"10382","bicycle-theft","Force",2016-05-01,51.459225,-0.236204,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10383","bicycle-theft","Force",2016-05-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2016-06",2016,"May","Wandsworth","E09000032"
"10384","bicycle-theft","Force",2016-05-01,51.439948,-0.21676,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10385","bicycle-theft","Force",2016-05-01,51.440092,-0.214999,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10386","bicycle-theft","Force",2016-05-01,51.455499,-0.230576,"Investigation complete; no suspect identified","2016-07",2016,"May","Wandsworth","E09000032"
"10387","bicycle-theft","Force",2016-05-01,51.442594,-0.206886,"Status update unavailable","2016-09",2016,"May","Wandsworth","E09000032"
"10388","bicycle-theft","Force",2016-06-01,51.458531,-0.188297,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10389","bicycle-theft","Force",2016-06-01,51.456737,-0.186871,"Investigation complete; no suspect identified","2016-08",2016,"June","Wandsworth","E09000032"
"10390","bicycle-theft","Force",2016-06-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2016-07",2016,"June","Wandsworth","E09000032"
"10391","bicycle-theft","Force",2016-06-01,51.441304,-0.186734,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10392","bicycle-theft","Force",2016-06-01,51.437209,-0.182465,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10393","bicycle-theft","Force",2016-06-01,51.441758,-0.210444,"Investigation complete; no suspect identified","2016-07",2016,"June","Wandsworth","E09000032"
"10394","bicycle-theft","Force",2016-06-01,51.447258,-0.189693,"Local resolution","2016-08",2016,"June","Wandsworth","E09000032"
"10395","bicycle-theft","Force",2016-06-01,51.454915,-0.189405,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10396","bicycle-theft","Force",2016-06-01,51.457663,-0.185064,"Investigation complete; no suspect identified","2016-08",2016,"June","Wandsworth","E09000032"
"10397","bicycle-theft","Force",2016-06-01,51.453235,-0.214716,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10398","bicycle-theft","Force",2016-06-01,51.454875,-0.193782,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10399","bicycle-theft","Force",2016-06-01,51.437844,-0.21441,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10400","bicycle-theft","Force",2016-06-01,51.452702,-0.25154,"Offender given community sentence","2016-07",2016,"June","Wandsworth","E09000032"
"10401","bicycle-theft","Force",2016-06-01,51.455681,-0.184293,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10402","bicycle-theft","Force",2016-06-01,51.446865,-0.185823,"Status update unavailable","2016-10",2016,"June","Wandsworth","E09000032"
"10403","bicycle-theft","Force",2016-06-01,51.456556,-0.242267,"Investigation complete; no suspect identified","2016-07",2016,"June","Wandsworth","E09000032"
"10404","bicycle-theft","Force",2016-06-01,51.451087,-0.186678,"Investigation complete; no suspect identified","2016-07",2016,"June","Wandsworth","E09000032"
"10405","bicycle-theft","Force",2016-06-01,51.433103,-0.18503,"Investigation complete; no suspect identified","2016-07",2016,"June","Wandsworth","E09000032"
"10406","bicycle-theft","Force",2016-07-01,51.455402,-0.194193,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10407","bicycle-theft","Force",2016-07-01,51.443547,-0.191034,"Offender sent to prison","2016-11",2016,"July","Wandsworth","E09000032"
"10408","bicycle-theft","Force",2016-07-01,51.444667,-0.191379,"Investigation complete; no suspect identified","2016-09",2016,"July","Wandsworth","E09000032"
"10409","bicycle-theft","Force",2016-07-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-08",2016,"July","Wandsworth","E09000032"
"10410","bicycle-theft","Force",2016-07-01,51.456298,-0.194503,"Investigation complete; no suspect identified","2016-07",2016,"July","Wandsworth","E09000032"
"10411","bicycle-theft","Force",2016-07-01,51.444455,-0.207461,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10412","bicycle-theft","Force",2016-07-01,51.45316,-0.199232,"Investigation complete; no suspect identified","2016-08",2016,"July","Wandsworth","E09000032"
"10413","bicycle-theft","Force",2016-07-01,51.455499,-0.230576,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10414","bicycle-theft","Force",2016-07-01,51.456556,-0.242267,"Investigation complete; no suspect identified","2016-09",2016,"July","Wandsworth","E09000032"
"10415","bicycle-theft","Force",2016-07-01,51.44602,-0.188173,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10416","bicycle-theft","Force",2016-07-01,51.442689,-0.216063,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10417","bicycle-theft","Force",2016-07-01,51.453914,-0.195058,"Investigation complete; no suspect identified","2016-10",2016,"July","Wandsworth","E09000032"
"10418","bicycle-theft","Force",2016-07-01,51.450447,-0.244473,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10419","bicycle-theft","Force",2016-07-01,51.451385,-0.184421,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10420","bicycle-theft","Force",2016-07-01,51.455402,-0.194193,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10421","bicycle-theft","Force",2016-07-01,51.456376,-0.20898,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10422","bicycle-theft","Force",2016-07-01,51.451385,-0.184421,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10423","bicycle-theft","Force",2016-07-01,51.454133,-0.225922,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10424","bicycle-theft","Force",2016-07-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2017-03",2016,"July","Wandsworth","E09000032"
"10425","bicycle-theft","Force",2016-07-01,51.459045,-0.211841,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10426","bicycle-theft","Force",2016-07-01,51.457065,-0.194113,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10427","bicycle-theft","Force",2016-07-01,51.447863,-0.189871,"Investigation complete; no suspect identified","2016-09",2016,"July","Wandsworth","E09000032"
"10428","bicycle-theft","Force",2016-07-01,51.454671,-0.235905,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10429","bicycle-theft","Force",2016-07-01,51.455924,-0.183103,"Status update unavailable","2016-11",2016,"July","Wandsworth","E09000032"
"10430","bicycle-theft","Force",2016-08-01,51.459418,-0.210934,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10431","bicycle-theft","Force",2016-08-01,51.45914,-0.209203,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10432","bicycle-theft","Force",2016-08-01,51.445775,-0.186284,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10433","bicycle-theft","Force",2016-08-01,51.456928,-0.193427,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10434","bicycle-theft","Force",2016-08-01,51.455541,-0.241744,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10435","bicycle-theft","Force",2016-08-01,51.454934,-0.191779,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10436","bicycle-theft","Force",2016-08-01,51.447258,-0.189693,"Investigation complete; no suspect identified","2016-08",2016,"August","Wandsworth","E09000032"
"10437","bicycle-theft","Force",2016-08-01,51.45298,-0.24249,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10438","bicycle-theft","Force",2016-08-01,51.457907,-0.183428,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10439","bicycle-theft","Force",2016-08-01,51.456705,-0.192918,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10440","bicycle-theft","Force",2016-08-01,51.442524,-0.214084,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10441","bicycle-theft","Force",2016-08-01,51.455402,-0.194193,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10442","bicycle-theft","Force",2016-08-01,51.456376,-0.20898,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10443","bicycle-theft","Force",2016-08-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10444","bicycle-theft","Force",2016-08-01,51.447401,-0.185025,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10445","bicycle-theft","Force",2016-08-01,51.457062,-0.192155,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10446","bicycle-theft","Force",2016-08-01,51.442588,-0.189504,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10447","bicycle-theft","Force",2016-08-01,51.448171,-0.240243,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10448","bicycle-theft","Force",2016-08-01,51.459767,-0.201391,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10449","bicycle-theft","Force",2016-08-01,51.450485,-0.209556,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10450","bicycle-theft","Force",2016-08-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10451","bicycle-theft","Force",2016-08-01,51.447258,-0.189693,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10452","bicycle-theft","Force",2016-08-01,51.441112,-0.187116,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10453","bicycle-theft","Force",2016-08-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10454","bicycle-theft","Force",2016-08-01,51.455402,-0.194193,"Investigation complete; no suspect identified","2016-08",2016,"August","Wandsworth","E09000032"
"10455","bicycle-theft","Force",2016-08-01,51.45205,-0.21898,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10456","bicycle-theft","Force",2016-08-01,51.457292,-0.187295,"Status update unavailable","2016-12",2016,"August","Wandsworth","E09000032"
"10457","bicycle-theft","Force",2016-08-01,51.440508,-0.22104,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10458","bicycle-theft","Force",2016-08-01,51.44783,-0.191829,"Investigation complete; no suspect identified","2016-09",2016,"August","Wandsworth","E09000032"
"10459","bicycle-theft","Force",2016-09-01,51.459418,-0.210934,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10460","bicycle-theft","Force",2016-09-01,51.454934,-0.191779,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"10461","bicycle-theft","Force",2016-09-01,51.437652,-0.187843,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10462","bicycle-theft","Force",2016-09-01,51.445458,-0.187893,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"10463","bicycle-theft","Force",2016-09-01,51.449681,-0.24017,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"10464","bicycle-theft","Force",2016-09-01,51.441112,-0.187116,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10465","bicycle-theft","Force",2016-09-01,51.437652,-0.187843,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10466","bicycle-theft","Force",2016-09-01,51.445826,-0.190728,"Investigation complete; no suspect identified","2017-03",2016,"September","Wandsworth","E09000032"
"10467","bicycle-theft","Force",2016-09-01,51.44934,-0.188244,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10468","bicycle-theft","Force",2016-09-01,51.455743,-0.215266,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10469","bicycle-theft","Force",2016-09-01,51.456896,-0.223656,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10470","bicycle-theft","Force",2016-09-01,51.449962,-0.19068,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"10471","bicycle-theft","Force",2016-09-01,51.434581,-0.1829,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10472","bicycle-theft","Force",2016-09-01,51.454915,-0.189405,"Status update unavailable","2017-01",2016,"September","Wandsworth","E09000032"
"10473","bicycle-theft","Force",2016-09-01,51.455096,-0.190635,"Investigation complete; no suspect identified","2016-09",2016,"September","Wandsworth","E09000032"
"10474","bicycle-theft","Force",2016-10-01,51.453914,-0.195058,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10475","bicycle-theft","Force",2016-10-01,51.441112,-0.187116,"Investigation complete; no suspect identified","2016-10",2016,"October","Wandsworth","E09000032"
"10476","bicycle-theft","Force",2016-10-01,51.452676,-0.185319,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10477","bicycle-theft","Force",2016-10-01,51.453323,-0.185337,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10478","bicycle-theft","Force",2016-10-01,51.455681,-0.184293,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10479","bicycle-theft","Force",2016-10-01,51.448851,-0.19094,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10480","bicycle-theft","Force",2016-10-01,51.441809,-0.18916,"Investigation complete; no suspect identified","2017-02",2016,"October","Wandsworth","E09000032"
"10481","bicycle-theft","Force",2016-10-01,51.455681,-0.184293,"Investigation complete; no suspect identified","2017-01",2016,"October","Wandsworth","E09000032"
"10482","bicycle-theft","Force",2016-10-01,51.445406,-0.217929,"Status update unavailable","2017-02",2016,"October","Wandsworth","E09000032"
"10483","bicycle-theft","Force",2016-10-01,51.444455,-0.207461,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
"10484","bicycle-theft","Force",2016-10-01,51.452022,-0.20538,"Investigation complete; no suspect identified","2016-11",2016,"October","Wandsworth","E09000032"
